longdist;local;int_disc;billtype;pay;gender;marital;income;agecat;churn
9-14;8-20;Да;Бесплатный;CH;Женский;Женат;2645,1;59-70;0
9-14;8-20;Нет;Бесплатный;CH;Женский;Женат;87182,7;59-70;1
9-14;8-20;Да;Бесплатный;CH;Женский;Женат;14905;59-70;0
9-14;8-20;Да;Бесплатный;CC;Женский;Женат;29870;71+;1
9-14;8-20;Да;Бесплатный;CC;Женский;Женат;34805,5;71+;1
9-14;8-20;Да;Бесплатный;CC;Женский;Женат;3776,12;71+;1
9-14;8-20;Нет;Бюджетный;CC;Мужской;Женат;92731,3;31-45;0
9-14;8-20;Нет;Бюджетный;CC;Мужской;Женат;86905,4;31-45;0
9-14;8-20;Нет;Бюджетный;CC;Мужской;Женат;11416,7;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;20159,5;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;58345,8;46-58;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Одинокий;50290,7;46-58;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Одинокий;87797,5;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;76074,1;46-58;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Одинокий;15041,2;46-58;0
15-20;8-20;Да;Бесплатный;CC;Мужской;Женат;86258,6;59-70;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Одинокий;39223,2;59-70;0
15-20;8-20;Да;Бесплатный;CC;Мужской;Женат;50290,7;59-70;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Одинокий;69463,1;59-70;0
15-20;8-20;Да;Бесплатный;CC;Мужской;Женат;63671,3;59-70;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Одинокий;8014,59;59-70;0
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;90912,8;71+;1
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;87920,5;71+;1
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;66649,2;71+;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;585,73;<31;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;50676;<31;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;53357,9;<31;1
15-20;8-20;Да;Бесплатный;CC;Женский;Женат;44497,3;31-45;0
15-20;8-20;Да;Бюджетный;CH;Женский;Одинокий;92405,9;31-45;1
15-20;8-20;Да;Бесплатный;CC;Женский;Женат;73152;31-45;0
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;23234,8;31-45;1
15-20;8-20;Да;Бюджетный;CH;Женский;Одинокий;73210,8;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;65867,1;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;30751,8;31-45;1
15-20;8-20;Да;Бесплатный;CC;Женский;Женат;88164;31-45;0
15-20;8-20;Да;Бюджетный;CH;Женский;Одинокий;52989,2;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;98538,2;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;96223,4;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;51261,9;31-45;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;86252,8;46-58;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;85048,1;46-58;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;73965,2;46-58;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;87491;46-58;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;88990,6;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;15041,2;46-58;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;94582,3;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;4324,22;46-58;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;60095,2;46-58;0
15-20;8-20;Да;Бюджетный;Auto;Мужской;Одинокий;82190,5;71+;0
15-20;8-20;Да;Бюджетный;Auto;Мужской;Одинокий;78801,2;71+;0
15-20;8-20;Да;Бюджетный;Auto;Мужской;Одинокий;30059,6;71+;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;51669;31-45;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;68987,5;31-45;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;17866,9;31-45;0
15-20;8-20;Да;Бесплатный;Auto;Женский;Одинокий;94582,3;31-45;1
15-20;8-20;Да;Бесплатный;Auto;Женский;Одинокий;36434,3;31-45;1
15-20;8-20;Нет;Бесплатный;CH;Мужской;Женат;50290,7;31-45;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Женат;56816,4;31-45;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Женат;87840,6;31-45;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Женат;16814,1;31-45;0
15-20;8-20;Да;Бесплатный;Auto;Женский;Одинокий;59008,4;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Мужской;Женат;48334,1;31-45;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Женат;25080,6;31-45;0
15-20;8-20;Да;Бесплатный;CC;Женский;Одинокий;57626,9;46-58;1
15-20;8-20;Да;Бесплатный;CC;Женский;Одинокий;73098,7;46-58;1
15-20;8-20;Да;Бесплатный;CC;Женский;Одинокий;88990,6;46-58;1
15-20;8-20;Да;Бюджетный;CC;Мужской;Женат;96412,1;59-70;0
15-20;8-20;Да;Бюджетный;CC;Мужской;Женат;16472,4;59-70;0
15-20;8-20;Да;Бюджетный;CC;Мужской;Женат;57272,7;59-70;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Одинокий;11520,3;71+;0
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;77644,1;71+;0
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;40551;71+;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Одинокий;66755,6;71+;0
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;88811;71+;0
15-20;8-20;Нет;Бесплатный;CH;Мужской;Одинокий;35125;71+;0
15-20;8-20;Да;Бюджетный;Auto;Мужской;Одинокий;87630,5;31-45;0
15-20;8-20;Да;Бюджетный;Auto;Мужской;Одинокий;17527,3;31-45;0
15-20;8-20;Да;Бюджетный;Auto;Мужской;Одинокий;76511,3;31-45;0
15-20;8-20;Да;Бесплатный;CH;Мужской;Женат;61463,7;31-45;0
15-20;8-20;Нет;Бюджетный;Auto;Мужской;Женат;50290,7;31-45;0
15-20;8-20;Нет;Бюджетный;Auto;Мужской;Женат;22150,8;31-45;0
15-20;8-20;Да;Бесплатный;CH;Мужской;Женат;96929,8;31-45;0
15-20;8-20;Да;Бесплатный;CH;Мужской;Женат;16616,3;31-45;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;69294,7;31-45;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;45682,8;31-45;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;8172,8;31-45;1
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;32657,7;31-45;1
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;79129,2;31-45;0
15-20;8-20;Нет;Бюджетный;Auto;Мужской;Женат;50622,9;31-45;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;67477;31-45;1
15-20;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;84743,7;46-58;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;33373,9;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Женат;24943;46-58;0
15-20;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;72092,3;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Женат;50050,5;46-58;0
15-20;8-20;Нет;Бесплатный;CC;Мужской;Женат;98433,8;46-58;0
15-20;8-20;Да;Бесплатный;CH;Женский;Одинокий;25754,9;31-45;1
15-20;8-20;Да;Бесплатный;CH;Женский;Одинокий;47131,5;31-45;1
15-20;8-20;Да;Бесплатный;CH;Женский;Одинокий;67823,5;46-58;1
15-20;8-20;Да;Бюджетный;Auto;Женский;Одинокий;35219,6;<31;0
15-20;8-20;Да;Бюджетный;CC;Мужской;Одинокий;50280,3;<31;0
15-20;8-20;Да;Бюджетный;Auto;Женский;Одинокий;72385,9;<31;0
15-20;8-20;Да;Бюджетный;CC;Мужской;Одинокий;20953,2;<31;0
15-20;8-20;Да;Бюджетный;CC;Мужской;Одинокий;50290,7;<31;0
15-20;8-20;Да;Бюджетный;Auto;Женский;Одинокий;95132,7;<31;0
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;60111,8;46-58;1
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;44497,3;46-58;1
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;60644,3;46-58;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;5936,48;59-70;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;55634,8;59-70;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;28000,4;59-70;1
15-20;8-20;Да;Бесплатный;Auto;Женский;Женат;87920,5;71+;1
15-20;8-20;Да;Бесплатный;Auto;Женский;Женат;83682,9;71+;1
15-20;8-20;Да;Бесплатный;Auto;Женский;Женат;12686,9;71+;1
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;34317,6;<31;0
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;58641,2;<31;0
15-20;8-20;Да;Бюджетный;Auto;Женский;Женат;37480,8;<31;1
15-20;8-20;Да;Бюджетный;Auto;Женский;Женат;51195,5;<31;1
15-20;8-20;Да;Бюджетный;CC;Женский;Женат;38777,7;<31;0
15-20;8-20;Да;Бюджетный;Auto;Женский;Женат;38038,7;<31;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;20013,2;46-58;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;61438,2;46-58;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;87765,2;46-58;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Одинокий;87872,9;59-70;0
15-20;8-20;Нет;Бесплатный;CC;Женский;Одинокий;66296,1;59-70;0
15-20;8-20;Нет;Бесплатный;CC;Женский;Одинокий;30763,8;59-70;0
15-20;8-20;Да;Бесплатный;CC;Женский;Женат;32533,9;71+;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;91649,1;71+;1
15-20;8-20;Да;Бесплатный;CC;Женский;Женат;33912,4;71+;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;63092,2;71+;1
15-20;8-20;Нет;Бесплатный;CC;Женский;Женат;22475,5;71+;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;77021,7;71+;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;41063,6;71+;1
15-20;8-20;Да;Бесплатный;CC;Женский;Женат;31242,1;71+;1
15-20;8-20;Нет;Бюджетный;CC;Женский;Женат;79690,8;71+;1
21+;8-20;Нет;Бесплатный;CC;Мужской;Женат;77920,8;<31;0
21+;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;28770,9;<31;1
21+;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;21288,3;<31;1
21+;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;83996,9;<31;1
21+;8-20;Нет;Бюджетный;CC;Мужской;Женат;9925,68;<31;0
21+;8-20;Нет;Бюджетный;Auto;Мужской;Женат;72800,9;<31;0
21+;8-20;Да;Бесплатный;CC;Мужской;Одинокий;92285,4;<31;1
21+;8-20;Нет;Бюджетный;Auto;Мужской;Женат;26340,7;<31;0
21+;8-20;Нет;Бюджетный;CC;Мужской;Женат;12713,3;<31;0
21+;8-20;Да;Бесплатный;CC;Мужской;Одинокий;16472,4;<31;1
21+;8-20;Нет;Бюджетный;Auto;Мужской;Женат;8383,47;<31;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Женат;63671,3;<31;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Женат;40774,2;<31;0
21+;8-20;Нет;Бюджетный;CC;Мужской;Женат;50290,7;<31;0
21+;8-20;Да;Бесплатный;CC;Мужской;Одинокий;53357,4;<31;1
21+;8-20;Да;Бюджетный;CC;Женский;Женат;57814,5;31-45;0
21+;8-20;Да;Бюджетный;CC;Женский;Женат;52963,3;31-45;0
21+;8-20;Да;Бюджетный;CC;Женский;Женат;95584,5;31-45;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;24855,7;46-58;0
21+;8-20;Нет;Бюджетный;CH;Женский;Женат;31852,4;46-58;1
21+;8-20;Нет;Бюджетный;CH;Женский;Женат;28796,4;46-58;1
21+;8-20;Нет;Бюджетный;CH;Женский;Женат;14309,1;46-58;1
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;28787,4;46-58;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;86021,7;46-58;0
21+;8-20;Да;Бесплатный;CC;Женский;Женат;48271,8;59-70;1
21+;8-20;Да;Бесплатный;CC;Женский;Женат;85804,3;59-70;1
21+;8-20;Да;Бесплатный;CC;Женский;Женат;72385,9;59-70;1
21+;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;18861,6;71+;0
21+;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;60908,1;71+;0
21+;8-20;Нет;Бюджетный;CC;Мужской;Одинокий;80571,6;71+;0
21+;8-20;Нет;Бюджетный;CC;Женский;Женат;67112,7;<31;1
21+;8-20;Нет;Бюджетный;CC;Женский;Женат;8604,64;<31;1
21+;8-20;Нет;Бюджетный;CC;Женский;Женат;26369,2;<31;1
21+;8-20;Нет;Бесплатный;CC;Женский;Женат;10219;31-45;0
21+;8-20;Нет;Бесплатный;CC;Женский;Женат;70908,7;31-45;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;41624,7;31-45;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;32363,9;31-45;0
21+;8-20;Да;Бюджетный;CC;Женский;Женат;48262,4;31-45;0
21+;8-20;Да;Бюджетный;CH;Мужской;Одинокий;28746,8;31-45;0
21+;8-20;Нет;Бесплатный;CH;Женский;Женат;67773,9;31-45;0
21+;8-20;Да;Бюджетный;CC;Женский;Женат;26619,8;31-45;0
21+;8-20;Да;Бюджетный;CC;Женский;Женат;60933,9;31-45;0
21+;8-20;Нет;Бесплатный;CH;Женский;Женат;11676,2;31-45;0
21+;8-20;Да;Бюджетный;CH;Мужской;Одинокий;70460,3;31-45;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;3920,43;31-45;0
21+;8-20;Нет;Бесплатный;CC;Женский;Женат;78255,3;31-45;0
21+;8-20;Да;Бюджетный;CH;Мужской;Одинокий;29597,1;31-45;0
21+;8-20;Нет;Бесплатный;CH;Женский;Женат;78255,3;31-45;0
21+;8-20;Да;Бесплатный;CH;Мужской;Женат;24141,5;46-58;0
21+;8-20;Да;Бесплатный;CH;Мужской;Женат;70492,4;46-58;0
21+;8-20;Да;Бесплатный;CH;Мужской;Женат;52989,2;46-58;0
21+;8-20;Да;Бюджетный;Auto;Женский;Женат;4988,14;71+;1
21+;8-20;Нет;Бюджетный;CH;Женский;Женат;52266,3;71+;1
21+;8-20;Да;Бюджетный;Auto;Женский;Женат;78854,9;71+;1
21+;8-20;Нет;Бесплатный;CC;Мужской;Женат;81295,5;71+;1
21+;8-20;Нет;Бесплатный;CC;Мужской;Женат;91646,6;71+;1
21+;8-20;Нет;Бюджетный;CH;Женский;Женат;57347,6;71+;1
21+;8-20;Нет;Бесплатный;CC;Мужской;Женат;55035,5;71+;1
21+;8-20;Да;Бюджетный;Auto;Женский;Женат;7379,6;71+;1
21+;8-20;Нет;Бюджетный;CH;Женский;Женат;1414,58;71+;1
21+;8-20;Нет;Бюджетный;Auto;Женский;Одинокий;32573,8;31-45;1
21+;8-20;Нет;Бюджетный;Auto;Женский;Одинокий;60060,5;31-45;1
21+;8-20;Нет;Бюджетный;Auto;Женский;Одинокий;50290,7;31-45;1
21+;8-20;Нет;Бюджетный;CC;Женский;Одинокий;47639,1;<31;0
21+;8-20;Да;Бесплатный;CC;Женский;Женат;32480,3;<31;1
21+;8-20;Да;Бесплатный;CC;Женский;Женат;18552,7;<31;1
21+;8-20;Нет;Бюджетный;CC;Женский;Одинокий;54844,2;<31;0
21+;8-20;Да;Бесплатный;CC;Женский;Женат;53589,8;<31;1
21+;8-20;Нет;Бюджетный;CC;Женский;Одинокий;60310,6;<31;0
21+;8-20;Да;Бюджетный;CC;Мужской;Женат;9132,91;31-45;0
21+;8-20;Нет;Бюджетный;CH;Мужской;Женат;11659,5;31-45;0
21+;8-20;Нет;Бесплатный;CC;Мужской;Одинокий;68290,8;31-45;0
