age;ed;employ;address;income;debtinc;creddebt
30;Неполное среднее;1;7;23,8;19,15;1,57
43;Неполное среднее;13;10;34,8;3,28;0,1
48;Незаконченное высшее;5;16;38,7;14,54;0,81
44;Неполное среднее;5;6;26,3;11,28;1,01
33;Высшее, ученая степень;0;8;20,2;11,13;0,11
46;Неполное среднее;28;22;174,4;20,58;7,43
31;Среднее;0;4;51,8;9,21;1,64
37;Неполное среднее;14;2;32,2;11,5;1,27
29;Неполное среднее;5;3;17,5;8,1;0,3
24;Среднее;2;2;22,2;19,91;0,54
37;Среднее;7;4;39,6;11,84;2,58
55;Среднее;7;3;55;7,8;0,64
35;Неполное среднее;7;11;22,3;10,24;0,98
36;Среднее;14;13;50,4;6,08;0,74
35;Неполное среднее;3;0;21;15,67;1,25
46;Среднее специальное;24;6;84,9;13,46;2,62
48;Среднее специальное;25;22;142,6;4,83;2,82
37;Среднее специальное;3;6;34,6;15,13;2,28
50;Среднее;2;0;39,9;7,59;0,69
36;Среднее специальное;4;16;48,3;6,79;1,01
23;Неполное среднее;1;2;20,3;21,72;2,15
40;Неполное среднее;20;6;70;4,32;1,4
25;Среднее специальное;1;0;21,8;4,92;0,18
32;Неполное среднее;9;7;42,8;11,17;1,07
38;Среднее;13;3;47,4;8,44;3,35
32;Среднее;9;6;40,5;15,41;3,45
47;Среднее;12;6;103,9;6,95;3,88
31;Среднее;8;0;55,2;2,29;0,05
50;Неполное среднее;21;7;74,4;5,64;1,07
48;Неполное среднее;5;21;18,8;5,12;0,46
40;Среднее;21;2;59;9,76;3,34
40;Неполное среднее;21;20;58,6;7,36;0,28
23;Неполное среднее;0;1;17,6;6,61;0,42
49;Среднее;30;8;96,6;15,12;3,4
42;Среднее;3;2;61,3;0,96;0,19
32;Среднее;6;9;43,3;15,11;0,23
32;Неполное среднее;10;10;64,5;8,74;0,88
38;Среднее;11;3;63,2;7,72;0,99
39;Среднее;11;1;30;17,21;1,75
26;Незаконченное высшее;3;2;41,1;7,03;0,51
32;Неполное среднее;5;4;20;15,12;0,41
38;Неполное среднее;16;3;44,8;24;3,35
41;Незаконченное высшее;14;12;41,1;16,38;4,84
49;Неполное среднее;7;21;60,6;8,74;0,81
30;Среднее;10;8;21,6;2,65;0,27
46;Среднее;1;13;24,2;12,48;0,96
31;Среднее;12;2;54,9;1,21;0,14
31;Неполное среднее;6;9;35;14,35;0,99
27;Неполное среднее;4;4;23,6;17,52;0,76
43;Неполное среднее;17;0;45,8;9,71;2,15
45;Неполное среднее;2;6;15,4;24,45;1,72
41;Неполное среднее;11;2;29,9;7,45;0,74
37;Неполное среднее;2;4;25,9;16,71;0,5
56;Неполное среднее;9;13;29,3;10,03;1,51
44;Среднее;17;4;103,8;9,1;3,85
51;Среднее;24;7;133;15,07;6,69
41;Среднее;10;11;54,4;2,1;0,3
45;Неполное среднее;25;14;57,2;1,87;0,24
34;Неполное среднее;2;2;24,1;5,4;0,5
36;Неполное среднее;17;14;73,3;12;4,49
31;Среднее;11;4;39,5;11,85;1,69
31;Незаконченное высшее;8;9;57,1;19,16;2,99
25;Неполное среднее;5;1;31,4;22,38;3,32
39;Среднее специальное;5;0;75,1;4,76;1,22
33;Неполное среднее;3;8;26,8;4,12;0,2
34;Неполное среднее;0;7;24,5;2,9;0,2
27;Среднее;9;5;21,5;4,3;0,43
45;Среднее;22;24;142,7;11,41;3,37
48;Незаконченное высшее;1;24;46,4;9,82;1,58
24;Среднее;1;0;18;5,3;0,46
38;Неполное среднее;16;12;41,3;1,32;0,39
41;Неполное среднее;20;19;62,3;2,85;0,08
38;Неполное среднее;5;14;37,7;1,77;0,37
29;Неполное среднее;9;1;23,9;10,84;0,35
48;Неполное среднее;31;15;197,3;7,98;10,42
32;Неполное среднее;10;1;29,3;1;0,15
42;Неполное среднее;25;4;182,9;16,14;7,06
46;Неполное среднее;23;6;53,6;4,35;1,15
37;Среднее;2;9;24;8,51;1,09
28;Неполное среднее;7;3;23,6;11,42;0,03
28;Среднее;3;4;23,5;3,65;0,6
50;Среднее специальное;28;16;159,6;9,67;5,62
36;Неполное среднее;12;16;32,2;10,09;0,85
41;Среднее;15;20;82,1;5,19;1,09
40;Среднее специальное;6;15;34,9;4,6;0,84
38;Среднее специальное;14;4;87,7;8,48;1,81
30;Неполное среднее;14;1;31,7;23,86;3,34
40;Неполное среднее;6;10;23,1;22,92;1,71
25;Неполное среднее;0;4;15,4;14,31;0,07
48;Среднее специальное;21;8;64,6;6,03;1,29
42;Неполное среднее;21;7;46;14,4;1,95
28;Неполное среднее;3;9;27,1;3,92;0,11
45;Неполное среднее;27;23;82,7;12,05;4,7
42;Среднее;2;18;28,2;6,8;1,09
44;Неполное среднее;27;16;175,5;15,78;4,93
52;Неполное среднее;11;2;59,4;0,22;0,01
29;Неполное среднее;3;9;36;19,41;2,91
27;Неполное среднее;5;2;25,4;22,73;1,09
51;Неполное среднее;32;26;303,9;7,18;4,39
40;Среднее;2;11;30,1;8,88;1,74
25;Незаконченное высшее;2;3;20,6;11,83;1,33
25;Неполное среднее;6;4;22,2;7,04;0,23
20;Среднее;0;0;13,9;24,43;0,8
25;Неполное среднее;8;5;19,9;5,75;0,54
28;Незаконченное высшее;3;1;27,8;12,63;1,33
45;Среднее;18;19;72,3;12,42;0,35
35;Среднее;12;5;42,1;9,24;1,17
32;Незаконченное высшее;4;4;42,3;3,74;0,69
46;Незаконченное высшее;3;19;65,3;14,52;0,79
37;Среднее;15;3;115,4;8,11;3,28
26;Неполное среднее;0;7;16,2;11,8;0,48
37;Среднее;8;4;31;10,71;1,43
27;Неполное среднее;7;2;24,5;7,32;0,72
36;Среднее специальное;0;5;33;8,08;0,61
29;Среднее специальное;5;2;88,4;4,87;1,67
40;Среднее;6;5;32,1;7,56;0,27
29;Неполное среднее;7;10;25,2;4,63;0,14
40;Среднее;7;0;32,3;12,38;2,08
30;Среднее;9;6;41,3;8,27;0,25
27;Среднее;0;4;22;18,26;2
46;Среднее специальное;4;17;58,9;9,33;1,84
23;Неполное среднее;4;2;16,5;17,82;0,96
32;Среднее;9;12;20,9;6,91;0,34
33;Неполное среднее;11;2;55,8;16,87;4,34
33;Среднее;0;1;32,4;11,6;1,14
33;Среднее;7;2;45,5;1,27;0,12
40;Неполное среднее;6;13;32,6;5,49;0,2
27;Среднее специальное;5;8;18,4;2,35;0,18
22;Неполное среднее;2;1;15,5;5,85;0,34
42;Неполное среднее;2;12;19,2;10,85;1,21
32;Среднее;4;5;58,8;6,75;0,89
50;Среднее;30;9;234,1;6,65;9,08
50;Незаконченное высшее;21;4;72;11,18;4,98
37;Неполное среднее;7;16;46,1;14,9;2,8
37;Неполное среднее;8;10;46,7;0,99;0,36
28;Неполное среднее;6;6;26,6;4,28;0,32
49;Неполное среднее;13;3;52,4;13,76;1,43
43;Неполное среднее;22;20;75,3;6,01;0,88
41;Среднее специальное;0;3;28,1;2,4;0,25
30;Неполное среднее;10;11;36,1;5,77;0,57
36;Среднее;5;16;39,5;2,78;0,8
34;Незаконченное высшее;7;9;39,3;6,41;1,94
36;Неполное среднее;20;7;67,3;9,95;3,63
30;Неполное среднее;4;6;19;10,45;0,7
28;Неполное среднее;8;9;24,3;7,02;0,87
27;Среднее;5;2;26,3;8,73;0,48
31;Среднее;7;2;46;13,85;1,82
39;Неполное среднее;10;0;42;11,32;1,09
38;Среднее;7;8;34,4;16,7;2,16
49;Среднее;16;12;56,9;2,73;0,28
37;Среднее специальное;9;0;47,5;19,39;3,35
47;Неполное среднее;6;10;24,5;19,6;2,02
42;Среднее специальное;9;4;55,6;10,76;2,93
45;Неполное среднее;28;6;136;17,35;11,68
25;Неполное среднее;1;1;20,4;3,61;0,19
48;Среднее специальное;14;27;128,2;6,39;4,52
34;Неполное среднее;16;10;37,3;4,84;1
46;Среднее;26;1;76,3;3,65;0,38
42;Неполное среднее;1;2;38,3;25,1;4,8
25;Неполное среднее;2;6;29,1;9,61;0,57
51;Неполное среднее;34;4;173,1;7,2;8,5
27;Неполное среднее;0;3;27,2;7,29;0,61
43;Среднее;15;0;94,2;9,32;1,87
26;Незаконченное высшее;3;3;48,7;4,59;0,18
26;Неполное среднее;1;2;19,7;3,31;0,21
31;Среднее;0;7;22,2;2,24;0,08
32;Неполное среднее;5;11;24,2;13,31;0,94
33;Неполное среднее;12;2;35,8;3,77;0,18
23;Незаконченное высшее;0;2;17,7;2,81;0,09
38;Среднее;14;7;34,4;4,64;0,17
29;Неполное среднее;0;5;15,9;4,88;0,37
22;Среднее;1;2;17,5;7,56;0,48
27;Среднее;1;3;29,6;20,02;4,09
48;Незаконченное высшее;14;18;23,2;10,21;0,81
37;Неполное среднее;15;17;34,1;9,5;0,3
40;Неполное среднее;7;5;37,7;12,67;1,81
30;Среднее;11;1;37,4;8,37;0,85
39;Среднее специальное;2;7;25,1;11,53;0,61
32;Неполное среднее;8;5;27,5;17,98;0,47
50;Незаконченное высшее;26;6;226,5;4,83;1,74
37;Неполное среднее;19;2;99,9;7,58;0,42
20;Среднее;0;1;14,7;5,05;0,31
32;Среднее;11;10;46,2;11,94;1,77
36;Неполное среднее;3;15;14,8;5,49;0,18
24;Незаконченное высшее;0;1;16,7;5,92;0,38
31;Незаконченное высшее;4;5;45;9,25;2,56
27;Неполное среднее;11;6;42,3;6,27;0,77
30;Среднее;8;5;73,8;13,55;3,07
43;Неполное среднее;4;18;27,4;17,04;2,54
39;Среднее специальное;17;2;183,9;6,29;2,46
29;Среднее специальное;3;8;60;14,21;4,08
31;Среднее;7;8;37,5;8,8;1,9
33;Среднее;11;0;30;5,5;0,52
43;Среднее;11;10;44,2;9,21;0,98
41;Среднее;14;19;35,5;1,05;0,09
36;Неполное среднее;2;6;24,4;1,63;0,12
28;Неполное среднее;11;1;34,5;6,19;0,09
28;Неполное среднее;4;0;20,6;3,05;0,09
42;Среднее;11;10;41,7;1,85;0,28
23;Неполное среднее;5;3;17,9;3,26;0,15
30;Неполное среднее;9;8;25,1;6,96;0,39
30;Среднее специальное;0;5;15,8;8,31;0,24
28;Среднее специальное;2;7;32,2;11,93;1,71
39;Среднее;19;19;87;4,3;1,4
28;Среднее;3;6;35,7;8,47;1,37
32;Среднее;6;8;49,5;3,57;1,08
36;Неполное среднее;5;6;36,1;10,63;0,62
26;Среднее;2;3;19,8;6,25;0,23
33;Неполное среднее;14;9;23,3;3,43;0,43
42;Неполное среднее;13;11;91,8;5,33;1,33
45;Незаконченное высшее;13;26;145,2;2,22;1,01
27;Неполное среднее;5;7;19,1;5,31;0,87
24;Среднее;3;0;24;4,32;0,69
42;Неполное среднее;0;21;34,7;20,16;2,78
24;Неполное среднее;7;1;42,6;24,02;0,73
48;Неполное среднее;25;14;66,4;8,72;2,17
35;Неполное среднее;1;14;30,5;12,23;2,76
41;Неполное среднее;17;7;69,4;6,93;1,66
30;Неполное среднее;9;2;20,6;6,06;0,6
33;Среднее специальное;8;14;33,6;13,87;1,57
44;Незаконченное высшее;21;15;211,2;8,15;6,82
45;Неполное среднее;16;11;62,5;4,63;1,46
49;Среднее специальное;21;0;120,9;11,81;3,93
31;Неполное среднее;5;5;28,7;10,19;1,76
53;Неполное среднее;37;2;163,9;21,18;7,85
33;Среднее специальное;10;5;200,8;9,2;8,37
23;Среднее специальное;0;3;28,6;4,75;0,24
31;Среднее;9;7;42,5;6,08;1,23
32;Неполное среднее;11;5;32,8;12,08;1,81
34;Среднее специальное;11;15;70,7;12,55;3,98
35;Неполное среднее;18;9;102,2;11,09;1,85
31;Неполное среднее;0;2;19,8;10,47;0,68
53;Неполное среднее;36;8;228,6;13,75;9,65
37;Среднее специальное;4;3;62,7;8,82;3,02
45;Неполное среднее;20;9;118,6;16,94;2,73
37;Среднее;6;3;33,5;3,9;0,03
40;Неполное среднее;22;7;57,6;5,69;1,6
28;Среднее;3;6;22,2;9,45;0,11
32;Неполное среднее;3;12;16,8;9,04;0,52
44;Среднее;14;11;120,3;19,49;10,6
42;Неполное среднее;2;1;22,3;1,69;0,02
44;Неполное среднее;15;0;94;5,34;1,46
30;Среднее специальное;6;1;30;0,82;0,06
26;Среднее;2;2;20;6,09;0,14
35;Среднее;10;15;22,1;17,48;1,74
30;Неполное среднее;4;3;23,3;14,26;1,69
46;Неполное среднее;22;8;71;4,24;1,66
38;Неполное среднее;3;6;32,7;19,44;2,31
42;Неполное среднее;14;4;45;12,97;1,61
34;Неполное среднее;1;3;31,8;8,96;2,29
29;Неполное среднее;0;2;18,7;10,95;0,96
38;Среднее специальное;2;19;22,5;3,21;0,17
21;Среднее;1;2;13,8;3,09;0,08
33;Неполное среднее;14;0;51,3;19,81;5,93
48;Неполное среднее;17;25;60,7;7,92;0,74
21;Среднее специальное;0;2;16,5;18,07;0,77
43;Среднее;23;2;90,5;5,97;4,09
32;Незаконченное высшее;7;8;28,9;7,56;1,33
52;Неполное среднее;22;1;102,8;1,86;0,07
38;Среднее;2;17;34,6;6,49;0,26
27;Неполное среднее;4;6;15,8;16,32;1,07
24;Среднее;4;4;21,2;7,66;0,04
42;Среднее;23;16;60,1;11,59;1,28
45;Среднее;4;18;55;27,92;3,84
30;Незаконченное высшее;1;8;31,9;16,09;1,91
48;Среднее;11;10;34,7;19,37;1,24
21;Неполное среднее;1;1;15;13,71;0,31
38;Неполное среднее;7;7;32,6;4,74;0,37
43;Неполное среднее;4;18;29,5;5,67;0,66
32;Среднее;7;1;17,9;9,84;0,85
53;Среднее;8;13;34,3;26,67;2,23
41;Неполное среднее;8;0;39,4;1,17;0,04
31;Неполное среднее;3;7;16,9;13,64;0,45
40;Среднее специальное;3;0;47,6;22,88;0,29
38;Среднее;8;4;28,8;2,84;0,28
24;Среднее;4;5;25,5;1,43;0,05
40;Среднее;2;3;44,8;4,45;0,48
43;Неполное среднее;14;8;72,7;2,84;1,02
38;Незаконченное высшее;7;5;44,2;18,71;2,46
24;Неполное среднее;8;1;28,1;14,33;0,63
26;Неполное среднее;9;4;59,2;7,54;1,5
33;Среднее специальное;5;0;35,3;16,91;1,65
46;Среднее специальное;16;16;53,7;8,33;0,89
49;Среднее;15;15;56,3;4,05;0,55
24;Неполное среднее;3;3;20,2;4,78;0,21
41;Неполное среднее;3;16;30,9;5,93;0,96
33;Среднее специальное;3;13;70,8;4,6;1,42
43;Неполное среднее;23;3;98,4;7,14;2,68
33;Неполное среднее;13;3;91;9,45;2,19
29;Высшее, ученая степень;3;0;72,6;11,93;4,02
23;Неполное среднее;3;2;17,3;8,78;0,16
51;Незаконченное высшее;21;5;230,8;12,41;18,04
31;Неполное среднее;2;0;18,4;7,78;0,86
32;Незаконченное высшее;9;7;54,7;16,46;6,23
30;Среднее;1;11;18,2;12,35;1,5
29;Неполное среднее;5;3;26,8;8,85;0,56
34;Среднее специальное;10;6;101,6;34,18;8,33
26;Неполное среднее;7;2;30,7;2,22;0,09
36;Среднее;14;16;57,9;2,67;0,73
39;Неполное среднее;3;14;25,1;3,61;0,24
33;Среднее;5;5;22,1;4,76;0,28
26;Среднее;7;4;31,1;9,9;0,78
31;Среднее;12;3;31,7;19,16;0,27
36;Среднее;10;8;27,6;6,59;0,95
30;Среднее;10;11;24,3;4,97;0,75
46;Неполное среднее;1;23;27,7;6,91;0,49
45;Неполное среднее;7;21;30,4;18,65;1,34
41;Среднее;5;6;74,1;2,08;0,64
47;Неполное среднее;29;15;184,7;0,15;0,06
39;Среднее;19;12;54,2;26,35;3,61
34;Среднее;2;14;15,8;17,13;1,86
40;Среднее специальное;12;1;81,9;9,24;1,91
34;Среднее;9;8;37,9;1,91;0,18
42;Неполное среднее;5;9;22,9;2,67;0,27
21;Неполное среднее;4;1;15,3;4,87;0,3
34;Незаконченное высшее;2;14;44,7;0,82;0,19
27;Неполное среднее;11;3;32;10,73;0,8
25;Среднее специальное;0;4;19;15,75;0,6
30;Неполное среднее;8;0;28,4;4,09;0,36
31;Незаконченное высшее;7;7;26,5;33,05;1,52
